Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006888~ER to Golgi vesicle-mediated transport	7	0.9915014164305949	0.04367855464530343	AT3G22845, AT1G14010, AT1G21900, AT3G07680, AT2G18840, AT4G30260, AT5G58030	610	95	22569	2.726194995685936	1.0	1.0	0.9977528089887641
GOTERM_BP_DIRECT	GO:0048638~regulation of developmental growth	6	0.84985835694051	0.0449785762730033	AT1G13970, AT3G11690, AT1G55460, AT1G67480, AT4G25780, AT3G11850	610	72	22569	3.083196721311476	1.0	1.0	0.9977528089887641
GOTERM_BP_DIRECT	GO:0009826~unidimensional cell growth	10	1.41643059490085	0.045530333193668136	AT3G55500, AT3G49110, AT2G22425, AT1G50890, AT5G39860, AT2G18840, AT4G30260, AT2G03680, AT5G66680, AT4G22130	610	173	22569	2.1386335639154743	1.0	1.0	0.9977528089887641
GOTERM_BP_DIRECT	GO:0009630~gravitropism	5	0.708215297450425	0.051397238211804676	AT5G18460, AT1G09570, AT5G49665, AT1G08190, AT1G31930	610	52	22569	3.557534678436318	1.0	1.0	0.9977528089887641
GOTERM_BP_DIRECT	GO:0006486~protein glycosylation	8	1.13314447592068	0.05292231325551395	AT5G25820, AT1G27350, AT1G34130, AT1G21480, AT1G71990, AT1G71220, AT2G26100, AT1G32210	610	125	22569	2.367895081967213	1.0	1.0	0.9977528089887641
GOTERM_BP_DIRECT	GO:0006633~fatty acid biosynthetic process	8	1.13314447592068	0.05292231325551395	AT3G06850, AT1G49430, AT5G51830, AT2G46720, AT4G30500, AT1G79750, AT5G04530, AT2G26250	610	125	22569	2.367895081967213	1.0	1.0	0.9977528089887641
GOTERM_BP_DIRECT	GO:0051223~regulation of protein transport	2	0.28328611898017	0.05324086366827236	AT2G18840, AT4G30260	610	2	22569	36.998360655737706	1.0	1.0	0.9977528089887641
GOTERM_BP_DIRECT	GO:0019567~arabinose biosynthetic process	2	0.28328611898017	0.05324086366827236	AT5G15650, AT1G30620	610	2	22569	36.998360655737706	1.0	1.0	0.9977528089887641
GOTERM_BP_DIRECT	GO:0042026~protein refolding	4	0.56657223796034	0.05438815579293416	AT5G18140, AT2G32120, AT5G42020, AT5G28540	610	32	22569	4.624795081967213	1.0	1.0	0.9977528089887641
GOTERM_BP_DIRECT	GO:0010243~response to organonitrogen compound	11	1.5580736543909348	0.05788797801692544	AT3G22415, AT5G65207, AT3G63450, AT3G29670, AT1G27350, AT3G04350, AT5G50460, AT1G67000, AT3G25597, AT5G58680, AT5G21950	610	209	22569	1.9472821397756688	1.0	1.0	0.9977528089887641
GOTERM_BP_DIRECT	GO:0080167~response to karrikin	8	1.13314447592068	0.05866940234782068	AT1G31350, AT5G64410, AT1G61800, AT2G46170, AT4G34710, AT2G26250, AT4G14440, AT1G60090	610	128	22569	2.3123975409836066	1.0	1.0	0.9977528089887641
GOTERM_BP_DIRECT	GO:0006880~intracellular sequestering of iron ion	3	0.424929178470255	0.06052800326746602	AT5G01600, AT1G21140, AT1G76800	610	15	22569	7.399672131147542	1.0	1.0	0.9977528089887641
GOTERM_BP_DIRECT	GO:0043161~proteasome-mediated ubiquitin-dependent protein catabolic process	7	0.9915014164305949	0.06259262856592737	AT1G27840, AT1G56450, AT3G21660, AT1G77440, AT4G31300, AT2G27020, AT3G24800	610	104	22569	2.4902742749054223	1.0	1.0	0.9977528089887641
GOTERM_BP_DIRECT	GO:0009723~response to ethylene	9	1.2747875354107647	0.06695085940367665	AT4G22360, AT1G15520, AT3G51430, AT1G58440, AT1G04180, AT4G24180, AT2G01570, AT4G13260, AT1G31930	610	159	22569	2.094246829570059	1.0	1.0	0.9977528089887641
GOTERM_BP_DIRECT	GO:0009408~response to heat	11	1.5580736543909348	0.06749079819207737	AT4G36990, AT2G32120, AT1G15520, AT5G42020, AT1G79930, AT5G28540, AT4G21870, AT4G08230, AT5G65020, AT2G38750, AT5G53170	610	215	22569	1.8929393823865803	1.0	1.0	0.9977528089887641
GOTERM_BP_DIRECT	GO:0080147~root hair cell development	4	0.56657223796034	0.06769712609898068	AT1G75110, AT4G31600, AT2G17720, AT3G25710	610	35	22569	4.228384074941452	1.0	1.0	0.9977528089887641
GOTERM_BP_DIRECT	GO:0010120~camalexin biosynthetic process	3	0.424929178470255	0.0679715070101137	AT4G39950, AT4G27260, AT2G30770	610	16	22569	6.93719262295082	1.0	1.0	0.9977528089887641
GOTERM_BP_DIRECT	GO:0043069~negative regulation of programmed cell death	3	0.424929178470255	0.0679715070101137	AT3G23450, AT1G32210, AT5G47120	610	16	22569	6.93719262295082	1.0	1.0	0.9977528089887641
GOTERM_BP_DIRECT	GO:0010208~pollen wall assembly	3	0.424929178470255	0.07569755122819806	AT5G14380, AT3G57280, AT3G55090	610	17	22569	6.529122468659596	1.0	1.0	0.9977528089887641
GOTERM_BP_DIRECT	GO:0002221~pattern recognition receptor signaling pathway	3	0.424929178470255	0.07569755122819806	AT3G49110, AT3G62600, AT2G25110	610	17	22569	6.529122468659596	1.0	1.0	0.9977528089887641
GOTERM_BP_DIRECT	GO:0034620~cellular response to unfolded protein	3	0.424929178470255	0.07569755122819806	AT2G32120, AT5G42020, AT5G28540	610	17	22569	6.529122468659596	1.0	1.0	0.9977528089887641
GOTERM_BP_DIRECT	GO:1990641~response to iron ion starvation	3	0.424929178470255	0.07569755122819806	AT1G47395, AT1G78830, AT3G53480	610	17	22569	6.529122468659596	1.0	1.0	0.9977528089887641
GOTERM_BP_DIRECT	GO:0048015~phosphatidylinositol-mediated signaling	3	0.424929178470255	0.07569755122819806	AT5G09350, AT5G58700, AT5G63980	610	17	22569	6.529122468659596	1.0	1.0	0.9977528089887641
GOTERM_BP_DIRECT	GO:0009409~response to cold	18	2.5495750708215295	0.07812558861394675	AT5G01600, AT1G15520, AT5G63980, AT3G60520, AT5G47230, AT5G65020, AT2G38750, AT4G22780, AT2G37770, AT4G39730, AT4G34710, AT5G04530, AT2G01570, AT2G26250, AT5G58340, AT1G80820, AT2G27020, AT2G45660	610	431	22569	1.5451751549960062	1.0	1.0	0.9977528089887641
GOTERM_BP_DIRECT	GO:0042631~cellular response to water deprivation	4	0.56657223796034	0.08233000967385513	AT2G43350, AT1G15520, AT3G10550, AT3G03740	610	38	22569	3.8945642795513375	1.0	1.0	0.9977528089887641
GOTERM_BP_DIRECT	GO:0009642~response to light intensity	11	1.5580736543909348	0.0869375874817091	AT1G10150, AT4G03420, AT4G01330, AT3G29670, AT1G25230, AT3G27770, AT3G13750, AT2G24100, AT1G67480, AT5G58340, AT4G27450	610	226	22569	1.8008051646597998	1.0	1.0	0.9977528089887641
GOTERM_BP_DIRECT	GO:0042742~defense response to bacterium	37	5.240793201133145	0.0869625924221335	AT1G16930, AT4G39190, AT4G31500, AT3G29670, AT3G04350, AT3G29034, AT3G25597, AT2G30770, AT1G10410, AT5G67350, AT5G46050, AT4G21903, AT4G39820, AT1G02205, AT5G13320, AT5G38200, AT4G25900, AT3G11320, AT3G05390, AT2G40750, AT2G25110, AT1G06840, AT2G46650, AT1G66920, AT3G49110, AT1G33520, AT1G17750, AT1G28390, AT4G22780, AT1G69370, AT4G39950, AT1G73550, AT2G43590, AT1G22180, AT5G65600, AT2G04100, AT2G25000	610	1053	22569	1.3000373639717904	1.0	1.0	0.9977528089887641
GOTERM_BP_DIRECT	GO:0016567~protein ubiquitination	24	3.39943342776204	0.08997018118339203	AT5G47430, AT5G67440, AT1G63840, AT5G40250, AT1G31350, AT5G49665, AT1G65040, AT2G38185, AT3G03740, AT3G24800, AT1G75950, AT2G42360, AT5G64920, AT5G05660, AT4G37590, AT3G61550, AT3G60220, AT3G62980, AT1G49200, AT3G47550, AT4G17410, AT2G47560, AT1G53190, AT5G22920	610	632	22569	1.4050010375596598	1.0	1.0	0.9977528089887641
GOTERM_BP_DIRECT	GO:0007165~signal transduction	34	4.815864022662889	0.0982334923882108	AT5G66480, AT5G18300, AT5G61250, AT1G67000, AT2G33060, AT5G14720, AT4G03010, AT5G67350, AT4G11670, AT4G39820, AT2G46710, AT2G25510, AT4G19530, AT2G24100, AT1G06840, AT1G66920, AT5G01810, AT5G44400, AT3G25020, AT3G49750, AT5G46520, AT2G34180, AT4G22780, AT5G62150, AT1G73550, AT3G15430, AT1G22180, AT4G13920, AT1G74200, AT1G78540, AT5G58680, AT2G45570, AT5G01850, AT5G16080	610	967	22569	1.3008730737281096	1.0	1.0	0.9977528089887641
GOTERM_BP_DIRECT	GO:0010114~response to red light	6	0.84985835694051	0.09978823291791532	AT2G32560, AT4G32280, AT4G31500, AT1G29120, AT3G23880, AT5G66580	610	91	22569	2.439452350927761	1.0	1.0	0.9977528089887641
